Research ID,-0,Left icon,Major tech,Right icon,IMD,-0,MsgName,StructName,CompName,CompType,ResearchPoints,keyTopic,Prereqs,Function results,Structure prereqs,Redundant structures,Structure results,Redundant components,Component results
R-WU-Cannon-DMG7,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Cannon-Structure,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-Cannon-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Cannon-Structure,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Cannon-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Cannon-Structure,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Cannon-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Cannon-Structure,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Cannon-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Cannon-Structure,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Cannon-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Cannon-Structure,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Cannon-Struc-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Cannon-Structure,WEAPON,8204,0,1,0,0,0,0,1,0
R-WU-Cannon-Struc-SPE2,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SF-Cannon-Structure,WEAPON,10938,0,1,0,0,0,0,1,0
R-WU-Flamethrower-ACC1,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Flamethrower-ACC2,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Flamethrower-ACC3,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Flamethrower-ACC4,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Flamethrower-ACC5,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Flamethrower-DMG1,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,5196,0,1,1,0,0,0,0,0
R-WU-Flamethrower-DMG2,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,5715,0,1,1,0,0,0,0,0
R-WU-Flamethrower-DMG3,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,6287,0,1,1,0,0,0,0,0
R-WU-Flamethrower-DMG4,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,6915,0,1,1,0,0,0,0,0
R-WU-Flamethrower-DMG5,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,7607,0,1,1,0,0,0,0,0
R-WU-Flamethrower-DMG6,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,8367,0,1,1,0,0,0,0,0
R-WU-Flamethrower-DMG7,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-Flamethrower-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Flamethrower-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Flamethrower-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Flamethrower-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Flamethrower-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Flamethrower-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,8204,0,1,0,0,0,0,1,1
R-WU-Flamethrower-SPE2,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Flamethrower,WEAPON,10938,0,1,0,0,0,0,1,1
R-WU-GrenadeLauncher-ACC1,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-ACC2,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-ACC3,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-ACC4,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-ACC5,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-DMG1,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,5196,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-DMG2,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,5715,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-DMG3,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,6287,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-DMG4,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,6915,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-DMG5,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,7607,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-DMG6,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,8367,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-DMG7,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-GrenadeLauncher-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,8204,0,1,0,0,0,0,1,1
R-WU-GrenadeLauncher-SPE2,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-SPL-GrenadeLauncher-TankStructure,WEAPON,10938,0,1,0,0,0,0,1,1
R-WU-Howitzer-ACC1,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Howitzer-ACC2,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Howitzer-ACC3,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Howitzer-ACC4,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Howitzer-ACC5,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Howitzer-DMG1,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,5196,0,1,1,0,0,0,0,0
R-WU-Howitzer-DMG2,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,5715,0,1,1,0,0,0,0,0
R-WU-Howitzer-DMG3,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,6287,0,1,1,0,0,0,0,0
R-WU-Howitzer-DMG4,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,6915,0,1,1,0,0,0,0,0
R-WU-Howitzer-DMG5,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,7607,0,1,1,0,0,0,0,0
R-WU-Howitzer-DMG6,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,8367,0,1,1,0,0,0,0,0
R-WU-Howitzer-DMG7,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-Howitzer-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Howitzer-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Howitzer-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Howitzer-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Howitzer-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Howitzer-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,8204,0,1,0,0,0,0,1,0
R-WU-Howitzer-SPE2,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-ART-Howitzer,WEAPON,10938,0,1,0,0,0,0,1,0
R-WU-HowitzerIncendiary-ACC1,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-ACC2,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-ACC3,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-ACC4,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-ACC5,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-DMG1,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,5196,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-DMG2,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,5715,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-DMG3,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,6287,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-DMG4,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,6915,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-DMG5,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,7607,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-DMG6,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,8367,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-DMG7,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-HowitzerIncendiary-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,8204,0,1,0,0,0,0,1,0
R-WU-HowitzerIncendiary-SPE2,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-HowitzerIncendiary,WEAPON,10938,0,1,0,0,0,0,1,0
R-WU-Lancer-ACC1,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,5196,0,1,1,0,0,0,0,0
R-WU-Lancer-ACC2,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,5715,0,1,1,0,0,0,0,0
R-WU-Lancer-ACC3,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,6287,0,1,1,0,0,0,0,0
R-WU-Lancer-ACC4,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,6915,0,1,1,0,0,0,0,0
R-WU-Lancer-ACC5,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,7607,0,1,1,0,0,0,0,0
R-WU-Lancer-ACC6,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,8367,0,1,1,0,0,0,0,0
R-WU-Lancer-ACC7,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-Lancer-DMG1,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Lancer-DMG2,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Lancer-DMG3,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Lancer-DMG4,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Lancer-DMG5,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Lancer-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Lancer-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Lancer-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Lancer-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Lancer-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Lancer-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-MIS-Lancer-VTOL,WEAPON,10938,0,1,0,0,0,0,1,1
R-WU-Laser-ACC1,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Laser-ACC2,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Laser-ACC3,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Laser-ACC4,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Laser-ACC5,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Laser-DMG1,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,5196,0,1,1,0,0,0,0,0
R-WU-Laser-DMG2,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,5715,0,1,1,0,0,0,0,0
R-WU-Laser-DMG3,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,6287,0,1,1,0,0,0,0,0
R-WU-Laser-DMG4,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,6915,0,1,1,0,0,0,0,0
R-WU-Laser-DMG5,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,7607,0,1,1,0,0,0,0,0
R-WU-Laser-DMG6,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,8367,0,1,1,0,0,0,0,0
R-WU-Laser-DMG7,Level One,IMAGE_RES_GRPDAM,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,9204,0,1,1,0,0,0,0,0
R-WU-Laser-ROF1,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,8021,0,1,1,0,0,0,0,0
R-WU-Laser-ROF2,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,8823,0,1,1,0,0,0,0,0
R-WU-Laser-ROF3,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,9706,0,1,1,0,0,0,0,0
R-WU-Laser-ROF4,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,10676,0,1,1,0,0,0,0,0
R-WU-Laser-ROF5,Level One,IMAGE_RES_GRPROF,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,11744,0,1,1,0,0,0,0,0
R-WU-Laser-SPE1,Level One,IMAGE_RES_GRPUPG,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-HOT-Laser,WEAPON,10938,0,1,0,0,0,0,1,1
R-WU-Machinegun-ACC1,Level One,IMAGE_RES_GRPACC,0,IMAGE_RES_WEAPONTECH,0,0,RES_DF_HCW1,0,FK-FF-Machinegun-Structure,WEAPON,8021,0,1,1,0,0,0,0,0
